lead_id,created_date,stage,final_stage,deal_value,probability,source,industry,sales_rep,close_date,expected_revenue
LEAD-01325,2025-11-13,closed_won,closed_won,7205,1.0,marketing,tech,Jordan Lee,2025-12-09,7205.0
LEAD-00492,2025-11-13,closed_lost,closed_lost,2732,0.0,outbound,tech,Morgan Patel,2025-12-08,0.0
LEAD-01214,2025-11-13,proposal,proposal,17454,0.56,marketing,tech,Alex Chen,2026-01-29,9774.240000000002
LEAD-01023,2025-11-14,closed_lost,closed_lost,1186,0.0,marketing,tech,Morgan Patel,2025-12-10,0.0
LEAD-00921,2025-11-15,proposal,proposal,18501,0.63,marketing,tech,Morgan Patel,2025-12-30,11655.63
LEAD-01658,2025-11-15,qualified,qualified,12780,0.52,referral,tech,Morgan Patel,2025-12-25,6645.6
LEAD-01898,2025-11-16,lead,closed_lost,14591,0.0,marketing,retail,Jordan Lee,2025-12-10,0.0
LEAD-00396,2025-11-16,closed_lost,closed_lost,3825,0.0,marketing,finance,Jordan Lee,2026-02-10,0.0
LEAD-01245,2025-11-16,closed_lost,closed_lost,5728,0.0,marketing,retail,Morgan Patel,2025-12-11,0.0
LEAD-01408,2025-11-16,proposal,proposal,3325,0.62,marketing,tech,Taylor Brooks,2026-01-15,2061.5
LEAD-00558,2025-11-16,lead,lead,15249,0.05,marketing,finance,Alex Chen,2025-12-29,762.45
LEAD-01824,2025-11-16,proposal,proposal,12453,0.54,outbound,retail,Alex Chen,2026-02-13,6724.620000000001
LEAD-01943,2025-11-16,lead,lead,17932,0.02,outbound,retail,Jordan Lee,2026-02-07,358.64
LEAD-00812,2025-11-17,proposal,proposal,14761,0.7,marketing,tech,Morgan Patel,2025-12-18,10332.699999999999
LEAD-01893,2025-11-17,proposal,proposal,17166,0.75,referral,tech,Alex Chen,2026-01-04,12874.5
LEAD-01201,2025-11-17,lead,lead,11454,0.1,marketing,tech,Taylor Brooks,2026-02-06,1145.4
LEAD-01716,2025-11-17,lead,lead,7233,0.06,marketing,tech,Morgan Patel,2025-12-14,433.97999999999996
LEAD-00781,2025-11-17,closed_won,closed_won,8959,1.0,marketing,tech,Alex Chen,2025-12-07,8959.0
LEAD-01713,2025-11-18,closed_won,closed_won,16119,1.0,marketing,retail,Taylor Brooks,2025-12-29,16119.0
LEAD-01792,2025-11-18,closed_won,closed_won,3354,1.0,marketing,tech,Taylor Brooks,2025-12-11,3354.0
LEAD-00517,2025-11-18,closed_won,closed_won,19039,1.0,marketing,retail,Taylor Brooks,2025-12-22,19039.0
LEAD-01141,2025-11-18,lead,lead,6591,0.07,outbound,tech,Alex Chen,2025-12-26,461.37000000000006
LEAD-01634,2025-11-18,proposal,proposal,13050,0.78,referral,tech,Jordan Lee,2025-12-11,10179.0
LEAD-01371,2025-11-18,qualified,closed_won,7058,1.0,marketing,tech,Taylor Brooks,2025-12-22,7058.0
LEAD-01815,2025-11-19,closed_lost,closed_lost,16812,0.0,marketing,tech,Alex Chen,2026-01-23,0.0
LEAD-00904,2025-11-19,proposal,proposal,6408,0.64,marketing,retail,Morgan Patel,2026-02-05,4101.12
LEAD-01324,2025-11-20,closed_lost,closed_lost,17787,0.0,marketing,tech,Alex Chen,2026-01-07,0.0
LEAD-00375,2025-11-20,qualified,qualified,3468,0.29,outbound,retail,Morgan Patel,2026-01-15,1005.7199999999999
LEAD-01004,2025-11-20,lead,lead,7213,0.15,referral,tech,Morgan Patel,2026-01-24,1081.95
LEAD-01375,2025-11-20,proposal,proposal,16257,0.62,marketing,retail,Morgan Patel,2025-12-02,10079.34
LEAD-01752,2025-11-20,qualified,qualified,10501,0.32,outbound,retail,Jordan Lee,2025-12-25,3360.32
LEAD-00565,2025-11-21,lead,closed_lost,15381,0.0,outbound,finance,Taylor Brooks,2025-12-05,0.0
LEAD-00035,2025-11-21,lead,lead,9464,0.14,marketing,finance,Taylor Brooks,2026-02-19,1324.96
LEAD-01606,2025-11-21,qualified,qualified,10368,0.4,marketing,tech,Taylor Brooks,2026-01-07,4147.2
LEAD-01912,2025-11-21,qualified,qualified,10067,0.36,marketing,retail,Morgan Patel,2025-12-02,3624.12
LEAD-01692,2025-11-21,lead,closed_won,2515,1.0,marketing,tech,Taylor Brooks,2025-12-29,2515.0
LEAD-00358,2025-11-22,lead,lead,8058,0.23,marketing,retail,Morgan Patel,2026-01-05,1853.3400000000001
LEAD-00362,2025-11-22,closed_won,closed_won,1697,1.0,marketing,tech,Morgan Patel,2026-02-08,1697.0
LEAD-01389,2025-11-22,qualified,closed_lost,8006,0.0,outbound,retail,Alex Chen,2025-12-23,0.0
LEAD-00389,2025-11-22,lead,lead,15621,0.05,outbound,tech,Alex Chen,2026-01-12,781.0500000000001
LEAD-00048,2025-11-22,lead,closed_lost,17690,0.0,outbound,retail,Morgan Patel,2026-02-01,0.0
LEAD-00364,2025-11-23,closed_won,closed_won,11029,1.0,marketing,retail,Jordan Lee,2025-12-19,11029.0
LEAD-01304,2025-11-23,qualified,closed_won,19796,1.0,marketing,tech,Jordan Lee,2026-01-08,19796.0
LEAD-00579,2025-11-23,lead,closed_lost,8061,0.0,outbound,retail,Morgan Patel,2025-12-03,0.0
LEAD-01632,2025-11-24,qualified,qualified,4653,0.37,marketing,tech,Taylor Brooks,2026-02-17,1721.61
LEAD-00095,2025-11-24,proposal,proposal,11880,0.8,referral,retail,Taylor Brooks,2026-02-17,9504.0
LEAD-01471,2025-11-24,qualified,closed_won,12636,1.0,marketing,finance,Jordan Lee,2026-02-03,12636.0
LEAD-01557,2025-11-24,proposal,proposal,4836,0.67,marketing,finance,Jordan Lee,2026-02-10,3240.1200000000003
LEAD-01878,2025-11-24,proposal,proposal,2289,0.67,marketing,retail,Morgan Patel,2026-01-23,1533.63
LEAD-00828,2025-11-24,lead,lead,18989,0.16,marketing,tech,Alex Chen,2026-02-04,3038.2400000000002
LEAD-00740,2025-11-24,qualified,closed_lost,14339,0.0,outbound,tech,Jordan Lee,2026-02-22,0.0
LEAD-01384,2025-11-24,lead,lead,2117,0.14,marketing,retail,Alex Chen,2026-01-18,296.38000000000005
LEAD-00304,2025-11-24,qualified,qualified,14699,0.31,marketing,finance,Alex Chen,2025-12-30,4556.69
LEAD-00179,2025-11-25,closed_lost,closed_lost,1654,0.0,marketing,tech,Taylor Brooks,2026-02-18,0.0
LEAD-01826,2025-11-26,closed_won,closed_won,13666,1.0,outbound,tech,Morgan Patel,2025-12-31,13666.0
LEAD-01037,2025-11-26,qualified,qualified,15373,0.41,outbound,tech,Jordan Lee,2026-01-23,6302.929999999999
LEAD-00220,2025-11-26,lead,lead,12406,0.19,marketing,tech,Taylor Brooks,2026-01-30,2357.14
LEAD-00592,2025-11-26,closed_lost,closed_lost,16125,0.0,marketing,tech,Morgan Patel,2026-01-01,0.0
LEAD-01732,2025-11-26,qualified,qualified,7736,0.4,marketing,finance,Jordan Lee,2026-01-19,3094.4
LEAD-01206,2025-11-26,qualified,qualified,6162,0.48,referral,finance,Taylor Brooks,2025-12-10,2957.7599999999998
LEAD-01428,2025-11-26,lead,closed_won,12976,1.0,referral,tech,Morgan Patel,2026-02-24,12976.0
LEAD-01315,2025-11-26,lead,lead,15919,0.12,marketing,tech,Taylor Brooks,2026-01-23,1910.28
LEAD-00345,2025-11-27,lead,lead,11678,0.01,outbound,retail,Morgan Patel,2025-12-23,116.78
LEAD-00067,2025-11-27,proposal,proposal,6244,0.6,marketing,tech,Taylor Brooks,2026-02-03,3746.3999999999996
LEAD-01287,2025-11-28,qualified,qualified,15233,0.33,outbound,finance,Alex Chen,2026-01-26,5026.89
LEAD-01569,2025-11-28,proposal,closed_won,11969,1.0,referral,retail,Morgan Patel,2025-12-21,11969.0
LEAD-00843,2025-11-28,lead,closed_lost,12796,0.0,marketing,retail,Taylor Brooks,2026-02-15,0.0
LEAD-01390,2025-11-28,qualified,closed_lost,9669,0.0,marketing,retail,Morgan Patel,2026-01-01,0.0
LEAD-01154,2025-11-28,closed_won,closed_won,9428,1.0,outbound,retail,Taylor Brooks,2026-01-26,9428.0
LEAD-00202,2025-11-28,qualified,closed_won,11504,1.0,referral,finance,Morgan Patel,2025-12-31,11504.0
LEAD-01108,2025-11-28,closed_won,closed_won,2492,1.0,outbound,retail,Alex Chen,2026-01-28,2492.0
LEAD-00840,2025-11-29,lead,lead,14127,0.04,outbound,tech,Jordan Lee,2026-01-05,565.08
LEAD-01507,2025-11-30,qualified,closed_lost,12395,0.0,outbound,tech,Jordan Lee,2026-02-20,0.0
LEAD-00943,2025-11-30,proposal,closed_won,2184,1.0,marketing,tech,Morgan Patel,2026-01-31,2184.0
LEAD-01708,2025-11-30,lead,lead,8748,0.1,marketing,tech,Jordan Lee,2026-01-20,874.8000000000001
LEAD-00642,2025-12-01,closed_lost,closed_lost,5387,0.0,marketing,tech,Alex Chen,2026-02-09,0.0
LEAD-00529,2025-12-01,qualified,qualified,14688,0.39,marketing,finance,Taylor Brooks,2026-02-06,5728.320000000001
LEAD-00153,2025-12-01,closed_lost,closed_lost,14401,0.0,marketing,tech,Jordan Lee,2026-01-17,0.0
LEAD-01948,2025-12-01,proposal,proposal,19074,0.6,outbound,finance,Taylor Brooks,2025-12-14,11444.4
LEAD-00324,2025-12-01,closed_lost,closed_lost,11675,0.0,outbound,finance,Taylor Brooks,2025-12-11,0.0
LEAD-01170,2025-12-01,qualified,qualified,10101,0.49,referral,retail,Morgan Patel,2026-01-11,4949.49
LEAD-01951,2025-12-01,lead,closed_lost,16625,0.0,marketing,tech,Morgan Patel,2026-01-04,0.0
LEAD-01354,2025-12-01,lead,lead,9278,0.25,referral,tech,Alex Chen,2025-12-19,2319.5
LEAD-01564,2025-12-02,lead,lead,8299,0.25,referral,finance,Taylor Brooks,2025-12-24,2074.75
LEAD-00669,2025-12-02,proposal,proposal,17056,0.6,marketing,tech,Jordan Lee,2025-12-17,10233.6
LEAD-00804,2025-12-02,qualified,qualified,4946,0.57,referral,tech,Alex Chen,2026-01-07,2819.22
LEAD-01081,2025-12-02,lead,lead,6186,0.03,marketing,tech,Alex Chen,2026-01-02,185.57999999999998
LEAD-01103,2025-12-02,proposal,proposal,7767,0.56,outbound,retail,Taylor Brooks,2026-01-29,4349.52
LEAD-00969,2025-12-02,lead,lead,1082,0.08,marketing,tech,Alex Chen,2026-02-06,86.56
LEAD-01530,2025-12-02,lead,lead,7028,0.19,referral,retail,Jordan Lee,2026-02-02,1335.32
LEAD-00715,2025-12-02,lead,lead,8997,0.14,marketing,finance,Jordan Lee,2026-02-15,1259.5800000000002
LEAD-01705,2025-12-02,qualified,qualified,11959,0.33,outbound,tech,Alex Chen,2026-01-10,3946.4700000000003
LEAD-01972,2025-12-03,qualified,qualified,12955,0.51,referral,tech,Jordan Lee,2026-02-23,6607.05
LEAD-00061,2025-12-03,lead,lead,9035,0.1,outbound,retail,Alex Chen,2025-12-13,903.5
LEAD-00733,2025-12-03,lead,lead,12881,0.11,outbound,retail,Alex Chen,2026-01-13,1416.91
LEAD-01006,2025-12-03,proposal,proposal,12006,0.58,outbound,tech,Alex Chen,2025-12-25,6963.48
LEAD-00530,2025-12-03,lead,lead,9612,0.16,marketing,retail,Jordan Lee,2026-01-09,1537.92
LEAD-01990,2025-12-04,qualified,qualified,16141,0.48,referral,tech,Morgan Patel,2025-12-27,7747.679999999999
LEAD-01623,2025-12-04,lead,lead,13024,0.07,marketing,retail,Taylor Brooks,2026-02-27,911.6800000000001
LEAD-00527,2025-12-04,closed_won,closed_won,9559,1.0,marketing,tech,Taylor Brooks,2025-12-25,9559.0
LEAD-00452,2025-12-04,lead,lead,3155,0.24,referral,retail,Jordan Lee,2026-02-22,757.1999999999999
LEAD-01067,2025-12-04,lead,closed_lost,15601,0.0,referral,tech,Taylor Brooks,2026-01-16,0.0
LEAD-00577,2025-12-04,closed_lost,closed_lost,6107,0.0,outbound,finance,Taylor Brooks,2025-12-23,0.0
LEAD-00264,2025-12-04,lead,lead,13183,0.04,outbound,retail,Alex Chen,2026-01-14,527.32
LEAD-00586,2025-12-04,qualified,qualified,18249,0.41,outbound,finance,Taylor Brooks,2026-02-28,7482.089999999999
LEAD-01262,2025-12-04,lead,lead,13868,0.08,outbound,finance,Jordan Lee,2026-02-23,1109.44
LEAD-01679,2025-12-04,closed_won,closed_won,17940,1.0,outbound,tech,Alex Chen,2026-01-10,17940.0
LEAD-00421,2025-12-05,lead,lead,10886,0.05,outbound,finance,Taylor Brooks,2026-02-10,544.3000000000001
LEAD-00024,2025-12-05,qualified,qualified,14362,0.49,referral,retail,Morgan Patel,2026-02-23,7037.38
LEAD-01182,2025-12-05,proposal,closed_lost,5829,0.0,outbound,tech,Jordan Lee,2026-01-05,0.0
LEAD-00862,2025-12-05,lead,lead,8812,0.08,outbound,tech,Jordan Lee,2026-02-23,704.96
LEAD-00438,2025-12-05,qualified,qualified,4714,0.51,referral,tech,Jordan Lee,2026-02-04,2404.14
LEAD-00499,2025-12-05,proposal,proposal,5532,0.69,marketing,tech,Morgan Patel,2026-03-02,3817.08
LEAD-01751,2025-12-06,proposal,proposal,8970,0.72,marketing,tech,Alex Chen,2026-01-11,6458.4
LEAD-01516,2025-12-06,qualified,qualified,17819,0.31,outbound,tech,Jordan Lee,2026-03-01,5523.89
LEAD-00693,2025-12-06,qualified,qualified,19373,0.34,marketing,tech,Morgan Patel,2026-02-24,6586.820000000001
LEAD-00722,2025-12-06,closed_won,closed_won,7616,1.0,marketing,retail,Morgan Patel,2026-02-24,7616.0
LEAD-01143,2025-12-06,lead,lead,1601,0.11,outbound,tech,Taylor Brooks,2026-01-13,176.11
LEAD-00491,2025-12-07,closed_lost,closed_lost,10589,0.0,marketing,retail,Taylor Brooks,2026-03-01,0.0
LEAD-01273,2025-12-07,closed_lost,closed_lost,10307,0.0,outbound,finance,Morgan Patel,2026-03-01,0.0
LEAD-01977,2025-12-07,lead,lead,2499,0.23,referral,retail,Morgan Patel,2025-12-27,574.77
LEAD-00470,2025-12-07,proposal,closed_won,7689,1.0,marketing,finance,Morgan Patel,2026-02-14,7689.0
LEAD-01533,2025-12-07,lead,lead,1457,0.11,referral,retail,Taylor Brooks,2025-12-27,160.27
LEAD-00680,2025-12-08,closed_lost,closed_lost,14563,0.0,referral,tech,Jordan Lee,2026-02-23,0.0
LEAD-00754,2025-12-08,closed_won,closed_won,6625,1.0,outbound,finance,Jordan Lee,2026-01-03,6625.0
LEAD-00382,2025-12-08,qualified,qualified,16956,0.37,marketing,finance,Morgan Patel,2025-12-24,6273.72
LEAD-00348,2025-12-08,qualified,qualified,9134,0.37,marketing,retail,Alex Chen,2026-02-09,3379.58
LEAD-01443,2025-12-08,lead,closed_won,1406,1.0,marketing,finance,Jordan Lee,2025-12-23,1406.0
LEAD-00764,2025-12-08,lead,closed_lost,17568,0.0,marketing,tech,Morgan Patel,2026-01-14,0.0
LEAD-01766,2025-12-08,qualified,qualified,8558,0.32,outbound,tech,Taylor Brooks,2026-02-27,2738.56
LEAD-00409,2025-12-08,proposal,proposal,6482,0.68,outbound,retail,Jordan Lee,2025-12-21,4407.76
LEAD-00181,2025-12-09,lead,closed_lost,13990,0.0,outbound,finance,Taylor Brooks,2025-12-31,0.0
LEAD-01447,2025-12-09,qualified,qualified,2342,0.32,marketing,tech,Morgan Patel,2026-01-11,749.44
LEAD-00286,2025-12-09,closed_lost,closed_lost,2821,0.0,outbound,retail,Jordan Lee,2026-02-26,0.0
LEAD-01689,2025-12-09,lead,lead,5857,0.14,marketing,finance,Alex Chen,2025-12-23,819.9800000000001
LEAD-00319,2025-12-09,qualified,qualified,6747,0.26,outbound,tech,Alex Chen,2025-12-19,1754.22
LEAD-01874,2025-12-10,closed_won,closed_won,18206,1.0,marketing,retail,Alex Chen,2026-03-08,18206.0
LEAD-00081,2025-12-10,closed_won,closed_won,8674,1.0,marketing,tech,Alex Chen,2026-02-01,8674.0
LEAD-01910,2025-12-10,lead,lead,14622,0.32,referral,tech,Jordan Lee,2026-01-04,4679.04
LEAD-00936,2025-12-10,lead,closed_lost,14984,0.0,marketing,tech,Alex Chen,2026-01-01,0.0
LEAD-01837,2025-12-10,proposal,proposal,2714,0.72,referral,tech,Taylor Brooks,2026-01-10,1954.08
LEAD-01109,2025-12-10,proposal,proposal,16256,0.59,marketing,finance,Alex Chen,2026-03-08,9591.039999999999
LEAD-01681,2025-12-11,lead,lead,14801,0.12,outbound,finance,Jordan Lee,2026-03-07,1776.12
LEAD-00383,2025-12-12,closed_lost,closed_lost,5099,0.0,referral,finance,Alex Chen,2026-01-16,0.0
LEAD-00926,2025-12-12,lead,closed_lost,14588,0.0,marketing,retail,Alex Chen,2026-02-20,0.0
LEAD-00694,2025-12-12,lead,lead,19140,0.1,outbound,retail,Morgan Patel,2026-02-13,1914.0
LEAD-00949,2025-12-12,lead,lead,11939,0.09,marketing,finance,Taylor Brooks,2026-03-07,1074.51
LEAD-01421,2025-12-13,lead,lead,3902,0.14,marketing,tech,Morgan Patel,2025-12-24,546.2800000000001
LEAD-01727,2025-12-13,closed_lost,closed_lost,2661,0.0,outbound,finance,Morgan Patel,2025-12-30,0.0
LEAD-00640,2025-12-13,qualified,qualified,12406,0.33,outbound,retail,Jordan Lee,2026-01-29,4093.98
LEAD-00965,2025-12-13,lead,lead,19834,0.09,outbound,tech,Jordan Lee,2026-02-01,1785.06
LEAD-00571,2025-12-13,proposal,closed_won,4703,1.0,marketing,finance,Taylor Brooks,2026-02-13,4703.0
LEAD-00763,2025-12-13,lead,closed_lost,3614,0.0,marketing,tech,Taylor Brooks,2026-03-12,0.0
LEAD-01269,2025-12-14,proposal,closed_lost,5255,0.0,outbound,finance,Taylor Brooks,2026-01-12,0.0
LEAD-00671,2025-12-14,closed_lost,closed_lost,17485,0.0,marketing,tech,Jordan Lee,2026-01-30,0.0
LEAD-01934,2025-12-14,closed_lost,closed_lost,11219,0.0,outbound,tech,Taylor Brooks,2026-01-29,0.0
LEAD-01832,2025-12-14,qualified,closed_lost,17830,0.0,marketing,tech,Morgan Patel,2025-12-24,0.0
LEAD-00340,2025-12-14,closed_lost,closed_lost,14273,0.0,marketing,retail,Jordan Lee,2026-03-11,0.0
LEAD-01930,2025-12-14,qualified,qualified,2822,0.53,referral,tech,Morgan Patel,2026-01-14,1495.66
LEAD-00776,2025-12-14,qualified,qualified,3439,0.42,referral,retail,Alex Chen,2026-01-04,1444.3799999999999
LEAD-01295,2025-12-14,proposal,proposal,6693,0.61,marketing,finance,Taylor Brooks,2026-01-19,4082.73
LEAD-00293,2025-12-15,closed_won,closed_won,8541,1.0,referral,retail,Alex Chen,2026-02-02,8541.0
LEAD-00448,2025-12-15,qualified,qualified,3772,0.49,referral,finance,Alex Chen,2026-02-25,1848.28
LEAD-01440,2025-12-15,lead,closed_lost,9540,0.0,outbound,tech,Alex Chen,2026-02-22,0.0
LEAD-01784,2025-12-15,lead,lead,7114,0.02,marketing,retail,Morgan Patel,2026-02-19,142.28
LEAD-00274,2025-12-16,lead,lead,19181,0.14,referral,retail,Alex Chen,2026-01-14,2685.34
LEAD-01054,2025-12-16,proposal,proposal,6751,0.63,outbound,tech,Jordan Lee,2026-01-17,4253.13
LEAD-00684,2025-12-16,closed_won,closed_won,18207,1.0,marketing,retail,Alex Chen,2026-01-07,18207.0
LEAD-01083,2025-12-16,lead,closed_lost,4525,0.0,referral,retail,Morgan Patel,2026-02-14,0.0
LEAD-00751,2025-12-17,closed_won,closed_won,13209,1.0,referral,tech,Morgan Patel,2026-03-08,13209.0
LEAD-01939,2025-12-17,qualified,qualified,16391,0.37,marketing,retail,Morgan Patel,2026-02-03,6064.67
LEAD-00451,2025-12-17,lead,closed_lost,13404,0.0,outbound,retail,Taylor Brooks,2026-03-10,0.0
LEAD-01376,2025-12-17,qualified,closed_won,17834,1.0,marketing,tech,Alex Chen,2026-01-27,17834.0
LEAD-00649,2025-12-17,lead,closed_lost,12564,0.0,outbound,tech,Jordan Lee,2026-01-13,0.0
LEAD-00195,2025-12-17,closed_won,closed_won,2042,1.0,outbound,retail,Taylor Brooks,2026-03-07,2042.0
LEAD-01700,2025-12-17,lead,lead,19117,0.1,outbound,finance,Taylor Brooks,2026-01-11,1911.7
LEAD-01223,2025-12-17,lead,lead,8828,0.08,marketing,tech,Jordan Lee,2026-03-03,706.24
LEAD-00683,2025-12-17,qualified,closed_won,19918,1.0,outbound,tech,Morgan Patel,2026-01-30,19918.0
LEAD-00515,2025-12-17,proposal,proposal,16688,0.64,outbound,finance,Jordan Lee,2026-01-22,10680.32
LEAD-01810,2025-12-17,closed_won,closed_won,10075,1.0,marketing,retail,Jordan Lee,2026-01-20,10075.0
LEAD-01448,2025-12-17,proposal,proposal,3457,0.66,marketing,retail,Taylor Brooks,2026-03-04,2281.62
LEAD-01210,2025-12-18,closed_lost,closed_lost,14911,0.0,marketing,tech,Morgan Patel,2026-01-02,0.0
LEAD-01243,2025-12-18,closed_lost,closed_lost,7451,0.0,marketing,retail,Jordan Lee,2026-03-01,0.0
LEAD-00999,2025-12-18,lead,lead,5444,0.04,outbound,tech,Morgan Patel,2026-02-19,217.76
LEAD-01369,2025-12-18,lead,lead,11318,0.13,marketing,tech,Taylor Brooks,2026-01-01,1471.3400000000001
LEAD-00503,2025-12-18,lead,closed_lost,4497,0.0,marketing,tech,Morgan Patel,2026-03-04,0.0
LEAD-00337,2025-12-18,proposal,closed_won,19426,1.0,marketing,retail,Alex Chen,2026-02-20,19426.0
LEAD-01377,2025-12-18,proposal,closed_lost,7719,0.0,outbound,retail,Taylor Brooks,2026-02-14,0.0
LEAD-00853,2025-12-18,proposal,proposal,6389,0.74,referral,tech,Taylor Brooks,2026-01-12,4727.86
LEAD-00200,2025-12-18,proposal,proposal,3652,0.53,outbound,finance,Taylor Brooks,2026-03-01,1935.5600000000002
LEAD-00466,2025-12-19,lead,lead,16552,0.22,referral,finance,Jordan Lee,2026-02-19,3641.44
LEAD-00609,2025-12-19,lead,closed_lost,7434,0.0,marketing,tech,Alex Chen,2026-03-03,0.0
LEAD-00417,2025-12-20,lead,closed_lost,18564,0.0,referral,retail,Alex Chen,2026-02-26,0.0
LEAD-00861,2025-12-20,proposal,proposal,18606,0.75,referral,retail,Alex Chen,2026-02-27,13954.5
LEAD-01226,2025-12-20,lead,closed_lost,10680,0.0,marketing,finance,Jordan Lee,2026-01-11,0.0
LEAD-00208,2025-12-20,lead,lead,16868,0.12,marketing,tech,Morgan Patel,2026-01-16,2024.1599999999999
LEAD-01567,2025-12-20,closed_lost,closed_lost,6571,0.0,marketing,finance,Alex Chen,2026-02-04,0.0
LEAD-00797,2025-12-20,lead,lead,1407,0.18,referral,retail,Jordan Lee,2026-03-11,253.26
LEAD-00064,2025-12-20,lead,lead,9664,0.27,referral,finance,Taylor Brooks,2026-01-29,2609.28
LEAD-00355,2025-12-20,qualified,closed_lost,12234,0.0,outbound,retail,Morgan Patel,2026-02-08,0.0
LEAD-00404,2025-12-21,qualified,qualified,10468,0.43,marketing,finance,Alex Chen,2026-01-28,4501.24
LEAD-00046,2025-12-21,closed_lost,closed_lost,3525,0.0,marketing,finance,Taylor Brooks,2026-03-01,0.0
LEAD-01233,2025-12-21,closed_lost,closed_lost,6726,0.0,marketing,retail,Alex Chen,2026-01-20,0.0
LEAD-01955,2025-12-21,qualified,qualified,17554,0.49,referral,tech,Jordan Lee,2026-03-09,8601.46
LEAD-00959,2025-12-21,lead,lead,9031,0.01,outbound,tech,Morgan Patel,2026-02-07,90.31
LEAD-00947,2025-12-22,closed_lost,closed_lost,13951,0.0,marketing,tech,Taylor Brooks,2026-01-20,0.0
LEAD-00325,2025-12-22,proposal,proposal,18498,0.63,marketing,retail,Morgan Patel,2026-03-02,11653.74
LEAD-00441,2025-12-22,closed_won,closed_won,8702,1.0,marketing,tech,Jordan Lee,2026-02-03,8702.0
LEAD-01649,2025-12-23,qualified,closed_lost,15598,0.0,referral,tech,Jordan Lee,2026-03-07,0.0
LEAD-01250,2025-12-23,lead,lead,1238,0.15,marketing,finance,Alex Chen,2026-02-09,185.7
LEAD-01797,2025-12-23,qualified,qualified,17426,0.42,referral,tech,Jordan Lee,2026-02-25,7318.92
LEAD-01475,2025-12-23,lead,lead,18414,0.08,marketing,retail,Taylor Brooks,2026-01-02,1473.1200000000001
LEAD-00012,2025-12-23,closed_lost,closed_lost,10475,0.0,referral,finance,Jordan Lee,2026-01-17,0.0
LEAD-00914,2025-12-24,closed_won,closed_won,9969,1.0,referral,tech,Alex Chen,2026-01-08,9969.0
LEAD-01746,2025-12-24,qualified,qualified,9320,0.32,outbound,tech,Alex Chen,2026-01-22,2982.4
LEAD-00594,2025-12-24,closed_won,closed_won,16286,1.0,marketing,tech,Taylor Brooks,2026-02-17,16286.0
